LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-36,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-37,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-38,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-36,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-36,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-38,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-38,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-37,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-37,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-37,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-36,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-38,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-36,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-37,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-37,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-37,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-37,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-38,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-37,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-38,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:58,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:58,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:58,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:58,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-35,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:58,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-36,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:58,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
